6.381999999999999895e-01,2.497999999999999943e-01,1.694599999999999995e-01,9.128000000000000003e-02,2.426200000000000023e-01,3.179000000000000159e-01,7.996300000000000630e-02,3.208199999999999941e-01,3.078299999999999925e-01,1.762799999999999923e-01,-3.543999999999999928e-02
3.744500000000000051e-01,3.171999999999999820e-01,2.887199999999999767e-01,3.376400000000000234e-02,2.250099999999999878e-01,3.593399999999999928e-01,1.644799999999999873e-01,1.689499999999999891e-01,2.965300000000000158e-01,2.346300000000000052e-01,5.963600000000000012e-01
3.764199999999999768e-01,4.148899999999999810e-01,1.284500000000000086e-01,1.211399999999999977e-01,1.822699999999999876e-01,2.746100000000000207e-01,1.384299999999999975e-01,2.539500000000000091e-01,3.505499999999999727e-01,1.814500000000000002e-01,4.747999999999999998e-01
6.134699999999999598e-01,3.006900000000000128e-01,1.984400000000000053e-01,9.248499999999999777e-02,1.849699999999999955e-01,2.852199999999999736e-01,3.981799999999999784e-01,5.578799999999999731e-02,2.569699999999999762e-01,1.804399999999999893e-01,2.052100000000000035e-01
5.123100000000000431e-01,1.971400000000000097e-01,2.825599999999999778e-01,9.147700000000000276e-02,2.185799999999999965e-01,3.274900000000000033e-01,2.231100000000000028e-01,1.808500000000000107e-01,3.171800000000000175e-01,1.704400000000000082e-01,6.477699999999999569e-01
7.053800000000000070e-01,3.117400000000000206e-03,3.640100000000000002e-01,1.478099999999999969e-01,2.181400000000000006e-01,5.705299999999999955e-03,4.406800000000000161e-01,1.731499999999999984e-01,2.730799999999999894e-01,1.200600000000000001e-01,-3.921700000000000186e-01
4.459799999999999875e-01,2.301600000000000035e-01,2.968999999999999972e-01,7.186499999999999833e-02,2.211299999999999932e-01,3.488100000000000089e-01,2.336799999999999988e-01,9.766900000000000581e-02,2.857100000000000195e-01,2.504399999999999959e-01,-3.189100000000000268e-01
5.498499999999999499e-01,2.467000000000000096e-02,4.490600000000000147e-01,8.005400000000000016e-02,2.093200000000000061e-01,2.598300000000000054e-01,3.073699999999999766e-01,1.090499999999999942e-01,2.947000000000000175e-01,2.177099999999999869e-01,-2.528999999999999998e-02
5.745299999999999851e-01,4.078100000000000058e-01,4.373799999999999910e-02,1.058199999999999974e-01,2.120700000000000085e-01,2.756899999999999906e-01,1.535500000000000085e-08,2.776399999999999979e-01,3.306299999999999795e-01,2.897299999999999875e-01,-2.133200000000000096e-01
4.223299999999999832e-01,5.208599999999999897e-01,6.261500000000000139e-04,1.217599999999999932e-01,1.932999999999999996e-01,2.593099999999999850e-01,3.164399999999999852e-02,3.610400000000000276e-01,2.954999999999999849e-01,2.196899999999999964e-01,9.481300000000000283e-01
6.927900000000000169e-01,3.024000000000000021e-01,1.663800000000000001e-01,6.582300000000000650e-02,1.942399999999999960e-01,2.412600000000000022e-01,2.994799999999999855e-05,3.631400000000000183e-01,3.604800000000000226e-01,2.119499999999999995e-01,1.575799999999999979e-01
7.199999999999999734e-01,5.707799999999999679e-02,4.452400000000000246e-01,3.951199999999999851e-02,1.727400000000000047e-01,2.746299999999999852e-01,8.417499999999999982e-02,2.983999999999999986e-01,3.478700000000000125e-01,1.916799999999999893e-01,8.672900000000000054e-01
2.621999999999999886e-01,5.028500000000000192e-01,1.605100000000000138e-01,3.801600000000000118e-02,1.751099999999999879e-01,4.335899999999999754e-01,9.446200000000000430e-02,1.886299999999999921e-01,3.387999999999999901e-01,2.287200000000000066e-01,4.700500000000000234e-01
4.045500000000000207e-01,3.199799999999999867e-01,2.548000000000000265e-01,6.541600000000000192e-02,1.927200000000000024e-01,2.916500000000000203e-01,1.377899999999999958e-02,3.559399999999999786e-01,3.443700000000000094e-01,1.955500000000000016e-01,1.618999999999999884e-01
4.124700000000000033e-01,2.793800000000000172e-01,3.022500000000000187e-01,3.734099999999999919e-02,2.292200000000000071e-01,2.395500000000000129e-01,8.403199999999999559e-02,4.094999999999999751e-01,3.076699999999999990e-01,1.058199999999999974e-01,9.474200000000000399e-01
4.957500000000000240e-01,9.330600000000000005e-02,4.674800000000000066e-01,1.201500000000000068e-01,1.285900000000000098e-01,5.224600000000000355e-01,9.177599999999999647e-02,2.290699999999999958e-01,2.759400000000000186e-01,2.116800000000000070e-01,7.270199999999999996e-01
4.324799999999999756e-01,4.441999999999999837e-01,8.098099999999999743e-02,9.704999999999999738e-02,2.139900000000000135e-01,4.623800000000000132e-01,1.691300000000000095e-02,2.965900000000000203e-01,3.235299999999999843e-01,2.004199999999999871e-01,5.331399999999999473e-01
4.704599999999999893e-01,2.584799999999999875e-01,2.129399999999999904e-01,9.599299999999999500e-02,2.553400000000000114e-01,2.610299999999999843e-01,2.515600000000000214e-03,4.128600000000000048e-01,2.893499999999999961e-01,2.058899999999999897e-01,4.191500000000000226e-01
5.368600000000000039e-01,2.338200000000000001e-01,2.124000000000000055e-01,1.176299999999999985e-01,2.134500000000000008e-01,3.937800000000000189e-01,1.030699999999999950e-01,2.599000000000000199e-01,3.224600000000000244e-01,1.814800000000000024e-01,9.009099999999999886e-01
3.073600000000000221e-01,4.145699999999999941e-01,2.156299999999999883e-01,1.025699999999999945e-01,1.319299999999999917e-01,3.675499999999999878e-01,2.868199999999999916e-02,3.276899999999999813e-01,3.241200000000000192e-01,2.071000000000000063e-01,2.892700000000000271e-01
7.968399999999999928e-01,1.225099999999999939e-01,1.899299999999999877e-01,1.637699999999999989e-01,2.150600000000000012e-01,1.915199999999999958e-01,7.507700000000000484e-02,3.716099999999999959e-01,2.648900000000000143e-01,2.021699999999999886e-01,4.498099999999999876e-01
5.103999999999999648e-01,4.735700000000000326e-02,4.283299999999999885e-01,8.211100000000000343e-02,2.358399999999999941e-01,3.150100000000000122e-01,1.311599999999999988e-01,2.740099999999999758e-01,2.591600000000000015e-01,2.370800000000000129e-01,7.172899999999999832e-01
3.533999999999999919e-01,5.352599999999999580e-01,1.799900000000000111e-02,1.104300000000000004e-01,2.085799999999999876e-01,2.983600000000000141e-01,1.933900000000000063e-01,8.952499999999999347e-02,3.485199999999999965e-01,2.439800000000000024e-01,4.870900000000000230e-01
6.360999999999999988e-01,1.137600000000000000e-01,3.563600000000000101e-01,1.055699999999999972e-01,1.798500000000000099e-01,3.211700000000000110e-01,1.240100000000000056e-02,3.774700000000000277e-01,2.636999999999999900e-01,2.262000000000000122e-01,6.491000000000000103e-01
7.406700000000000506e-01,1.469199999999999950e-01,3.055100000000000038e-01,7.847899999999999321e-02,1.860999999999999877e-01,6.833599999999999397e-02,1.575300000000000034e-01,3.460300000000000042e-01,3.269900000000000029e-01,1.554999999999999993e-01,6.115299999999999903e-02
4.123700000000000143e-01,2.400299999999999934e-01,3.073100000000000276e-01,1.458299999999999874e-01,1.501699999999999979e-01,2.389600000000000057e-01,2.448899999999999966e-01,2.209399999999999975e-01,2.971500000000000252e-01,1.517000000000000015e-01,1.867000000000000048e-01
3.572000000000000175e-01,3.687799999999999967e-01,1.922300000000000120e-01,1.092400000000000038e-01,1.725500000000000089e-01,3.010200000000000098e-01,7.538799999999999581e-04,3.650800000000000156e-01,3.441899999999999959e-01,1.779999999999999916e-01,2.955999999999999739e-01
5.801199999999999690e-01,3.056400000000000228e-01,1.910999999999999921e-01,8.732499999999999984e-02,1.865100000000000091e-01,3.931899999999999840e-01,1.552399999999999891e-01,1.514399999999999913e-01,2.899200000000000110e-01,2.616999999999999882e-01,9.328100000000000280e-01
3.695599999999999996e-01,1.878599999999999992e-01,3.463499999999999912e-01,9.954999999999999960e-02,1.888100000000000056e-01,5.017200000000000548e-01,1.216900000000000065e-01,1.973300000000000054e-01,3.331000000000000072e-01,1.819999999999999951e-01,8.909700000000000397e-01
5.518899999999999917e-01,2.375099999999999989e-01,2.512400000000000189e-01,1.053999999999999937e-01,1.875100000000000100e-01,3.722699999999999898e-01,1.092199999999999976e-01,1.857399999999999884e-01,3.324099999999999833e-01,2.471200000000000063e-01,3.044399999999999884e-01
5.472700000000000342e-01,3.192999999999999727e-01,1.604800000000000115e-01,6.586799999999999600e-02,2.236899999999999999e-01,3.304400000000000115e-01,8.867099999999999982e-02,2.676999999999999935e-01,3.704500000000000015e-01,1.842000000000000026e-01,4.203000000000000069e-01
3.653600000000000181e-01,4.786199999999999899e-01,1.577099999999999891e-01,3.732300000000000201e-02,1.959899999999999975e-01,2.287800000000000111e-01,1.382599999999999940e-01,2.771299999999999875e-01,2.739599999999999813e-01,2.168899999999999995e-01,8.082300000000000040e-01
4.617999999999999883e-01,1.467900000000000038e-01,3.182499999999999774e-01,1.420200000000000073e-01,2.108800000000000119e-01,3.461299999999999932e-01,2.274500000000000133e-01,9.799900000000000277e-02,3.315699999999999759e-01,2.091699999999999948e-01,5.109799999999999759e-02
8.697500000000000231e-01,7.413599999999999357e-02,2.756399999999999961e-01,7.780800000000000216e-02,2.149600000000000122e-01,2.909700000000000134e-02,3.172300000000000120e-01,1.953699999999999881e-01,2.844099999999999961e-01,2.344299999999999995e-01,-1.222700000000000037e-01
6.762700000000000378e-01,3.527100000000000235e-01,2.963100000000000196e-03,1.228699999999999931e-01,2.295200000000000018e-01,2.588900000000000090e-01,1.009299999999999954e-02,3.701999999999999735e-01,3.075200000000000156e-01,2.060899999999999954e-01,3.612699999999999800e-01
3.495099999999999874e-01,4.457599999999999896e-01,8.656800000000000606e-02,1.194100000000000023e-01,2.144199999999999995e-01,1.799399999999999888e-01,2.257500000000000062e-01,2.926099999999999812e-01,2.768499999999999850e-01,1.367599999999999927e-01,9.999700000000000255e-01
4.735300000000000065e-01,1.804699999999999915e-01,3.576400000000000134e-01,7.716000000000000636e-02,1.776300000000000101e-01,2.687100000000000044e-01,3.376199999999999757e-01,1.314099999999999990e-01,2.697700000000000098e-01,2.012400000000000022e-01,7.895299999999999541e-01
5.325600000000000334e-01,4.350399999999999823e-01,2.091700000000000156e-02,1.014400000000000024e-01,2.353200000000000014e-01,2.479600000000000137e-01,2.635000000000000120e-01,2.152300000000000046e-01,2.965800000000000103e-01,1.601100000000000023e-01,4.356200000000000072e-01
5.302999999999999936e-01,1.362299999999999900e-01,2.956699999999999884e-01,1.379400000000000071e-01,2.400200000000000111e-01,2.909900000000000264e-01,2.236200000000000132e-01,1.659499999999999864e-01,2.782000000000000028e-01,2.231299999999999950e-01,-1.275799999999999990e-01
4.372199999999999975e-01,1.674400000000000055e-01,3.340099999999999736e-01,7.601700000000000124e-02,2.381699999999999928e-01,4.384399999999999964e-01,1.113900000000000029e-01,2.390500000000000125e-01,2.937500000000000111e-01,1.734900000000000053e-01,-2.652700000000000058e-01
3.719600000000000128e-01,5.407499999999999529e-01,8.602299999999999953e-05,9.593400000000000538e-02,2.199500000000000066e-01,5.110000000000000098e-01,3.636399999999999810e-04,3.207599999999999896e-01,3.227800000000000114e-01,1.677500000000000102e-01,8.136999999999999789e-01
6.530500000000000194e-01,2.871599999999999847e-02,4.363799999999999901e-01,6.879899999999999904e-02,2.185799999999999965e-01,2.403500000000000081e-01,1.710800000000000168e-02,4.497099999999999986e-01,2.731199999999999739e-01,1.709900000000000031e-01,-2.953400000000000122e-02
3.978599999999999914e-01,4.605600000000000249e-01,4.161299999999999721e-02,1.186299999999999993e-01,2.286700000000000121e-01,3.571500000000000230e-01,5.937800000000000138e-06,4.184999999999999831e-01,2.731799999999999784e-01,1.825499999999999901e-01,9.999700000000000255e-01
4.174599999999999977e-01,3.467999999999999972e-01,1.720700000000000007e-01,1.381199999999999928e-01,1.961499999999999910e-01,3.007400000000000073e-01,1.149800000000000084e-03,3.672799999999999954e-01,3.063000000000000167e-01,1.988300000000000067e-01,5.545099999999999474e-01
7.215000000000000302e-01,2.351800000000000071e-02,3.667400000000000104e-01,1.375399999999999956e-01,2.063399999999999956e-01,3.402100000000000124e-01,1.511799999999999949e-02,3.631099999999999883e-01,2.962299999999999933e-01,1.968100000000000127e-01,5.343599999999999461e-01
4.594500000000000250e-01,2.570000000000000062e-01,2.187999999999999945e-01,1.157299999999999995e-01,2.288199999999999956e-01,2.812600000000000100e-01,3.382999999999999896e-01,6.712200000000000111e-02,3.254799999999999915e-01,1.937500000000000056e-01,5.542500000000000204e-01
3.913900000000000157e-01,5.678900000000000059e-01,3.681699999999999990e-03,7.327500000000000679e-02,2.026199999999999946e-01,2.589799999999999880e-01,9.847400000000000597e-02,2.837500000000000022e-01,3.527000000000000135e-01,1.880999999999999894e-01,7.585499999999999465e-01
